market_price,grid_demand,temp,humidity,wind_speed,cloud_coverage,irradiance,direct_radiation,dni,energy_output,price_lag_1h,price_lag_2h,price_lag_3h,price_lag_24h,price_lag_168h,demand_lag_1h,demand_lag_24h,price_rolling_6h,price_rolling_24h,demand_rolling_6h,price_diff_1h,price_diff_24h,hour,day_of_week,is_weekend,is_peak_hour
47.14,60416.49,-2.8,43,5.2,0,0.0,0.0,0.0,31.94,45.0,43.93,45.26,26.74,21.12,58967.78,50979.99,46.47,30.614166666666666,58269.53666666666,2.1400000000000006,20.400000000000002,5,6,1,0
41.4,62235.35,-4.2,49,1.5,0,0.0,0.0,0.0,3.56,47.14,45.0,43.93,25.42,21.83,60416.49,53006.69,44.77333333333333,31.279999999999998,59091.23666666667,-5.740000000000002,15.979999999999997,6,6,1,0
39.46,64098.45,-4.9,54,0.6,0,0.0,0.0,0.0,1.54,41.4,47.14,45.0,26.9,26.42,62235.35,55029.05,43.69833333333333,31.80333333333333,60245.52333333332,-1.9399999999999977,12.560000000000002,7,6,1,0
25.67,63977.52,-4.2,52,4.0,0,11.0,5.0,62.4,21.97,39.46,41.4,47.14,21.11,19.77,64098.45,56072.17,40.43333333333334,31.99333333333333,61311.005000000005,-13.79,4.560000000000002,8,6,1,0
18.41,61784.87,-2.0,47,5.0,0,145.0,100.0,554.3,39.64,25.67,39.46,41.4,17.56,15.76,63977.52,56224.33,36.18,32.02875,61913.409999999996,-7.260000000000002,0.8500000000000014,9,6,1,0
13.59,58750.13,0.7,37,7.3,0,331.0,263.0,757.4,78.74,18.41,25.67,39.46,14.12,14.98,61784.87,56055.9,30.945000000000004,32.00666666666667,61877.135,-4.82,-0.5299999999999994,10,6,1,0
7.0,55856.52,3.5,29,8.2,0,489.0,410.0,858.5,93.16,13.59,18.41,25.67,8.64,14.49,58750.13,55076.72,24.255,31.938333333333333,61117.13999999999,-6.59,-1.6400000000000006,11,6,1,0
3.62,53151.08,7.6,25,8.6,0,594.0,509.0,904.8,107.87,7.0,13.59,18.41,6.21,13.76,55856.52,53823.73,17.958333333333332,31.830416666666665,59603.095,-3.38,-2.59,12,6,1,0
2.47,50920.64,10.4,23,9.5,0,633.0,546.0,915.6,116.1,3.62,7.0,13.59,4.51,12.92,53151.08,52768.68,11.793333333333331,31.745416666666667,57406.793333333335,-1.15,-2.0399999999999996,13,6,1,0
1.33,49373.43,12.6,21,10.8,0,606.0,520.0,901.9,138.37,2.47,3.62,7.0,3.5,11.01,50920.64,52082.07,7.736666666666667,31.655,54972.77833333333,-1.1400000000000001,-2.17,14,6,1,1
1.0,48647.01,14.1,20,10.9,0,519.0,438.0,867.8,138.23,1.33,2.47,3.62,3.83,13.97,49373.43,52393.77,4.835,31.53708333333333,52783.135,-0.33000000000000007,-2.83,15,6,1,1
12.81,48618.43,15.1,19,7.4,0,375.0,305.0,790.9,71.73,1.0,1.33,2.47,14.13,20.43,48647.01,53242.73,4.705,31.482083333333332,51094.51833333333,11.81,-1.3200000000000003,16,6,1,1
33.18,50108.39,14.1,22,1.8,0,194.0,142.0,624.5,14.55,12.81,1.0,1.33,29.93,41.83,48618.43,55091.04,9.068333333333333,31.617500000000003,50136.496666666666,20.369999999999997,3.25,17,6,1,1
34.0,52619.46,12.9,20,4.1,0,31.0,18.0,170.7,28.19,33.18,12.81,1.0,40.44,46.17,50108.39,57589.32,14.131666666666668,31.349166666666665,50047.89333333333,0.8200000000000003,-6.439999999999998,18,6,1,1
30.0,53525.06,12.0,23,3.5,0,0.0,0.0,0.0,19.03,34.0,33.18,12.81,43.79,46.47,52619.46,58039.21,18.720000000000002,30.774583333333336,50481.96333333334,-4.0,-13.79,19,6,1,1
25.26,53794.98,11.0,27,4.1,0,0.0,0.0,0.0,26.02,30.0,34.0,33.18,47.32,43.39,53525.06,58396.06,22.708333333333332,29.855416666666667,51218.888333333336,-4.739999999999998,-22.06,20,6,1,1
22.88,53861.67,9.7,31,4.5,0,0.0,0.0,0.0,26.83,25.26,30.0,34.0,52.99,39.87,53794.98,58428.38,26.355,28.60083333333333,52087.99833333333,-2.3800000000000026,-30.110000000000003,21,6,1,0
20.85,53030.98,9.0,33,4.9,0,0.0,0.0,0.0,32.8,22.88,25.26,30.0,53.77,35.77,53861.67,57949.54,27.695000000000004,27.229166666666668,52823.42333333334,-2.0299999999999976,-32.92,22,6,1,0
20.52,51931.64,8.1,35,8.3,0,0.0,0.0,0.0,71.27,20.85,22.88,25.26,41.75,31.02,53030.98,57652.98,25.584999999999997,26.344583333333333,53127.29833333333,-0.33000000000000185,-21.23,23,6,1,0
23.89,51348.69,5.9,40,9.0,0,0.0,0.0,0.0,84.5,20.52,20.85,22.88,51.58,30.05,51931.64,57305.15,23.900000000000002,25.190833333333334,52915.50333333333,3.370000000000001,-27.689999999999998,0,0,0,0
23.81,51291.16,5.2,39,9.3,0,0.0,0.0,0.0,85.85,23.89,20.52,20.85,45.91,27.68,51348.69,57172.73,22.868333333333336,24.269999999999996,52543.18666666667,-0.08000000000000185,-22.099999999999998,1,0,0,0
24.79,51597.4,4.5,39,7.8,87,0.0,0.0,0.0,66.37,23.81,23.89,20.52,45.26,26.55,51291.16,57584.63,22.790000000000003,23.417083333333334,52176.92333333333,0.9800000000000004,-20.47,2,0,0,0
28.21,52390.08,4.0,41,7.1,59,0.0,0.0,0.0,55.52,24.79,23.81,23.89,43.93,26.85,51597.4,58170.44,23.67833333333333,22.762083333333333,51931.65833333333,3.4200000000000017,-15.719999999999999,3,0,0,0
29.89,53972.17,3.6,43,8.3,98,0.0,0.0,0.0,70.27,28.21,24.79,23.81,45.0,28.74,52390.08,58967.78,25.185000000000002,22.132500000000004,52088.52333333334,1.6799999999999997,-15.11,4,0,0,0
35.73,56564.5,3.3,44,5.0,95,0.0,0.0,0.0,32.24,29.89,28.21,24.79,47.14,33.61,53972.17,60416.49,27.72,21.657083333333333,52860.666666666664,5.839999999999996,-11.410000000000004,5,0,0,0
41.62,59683.89,2.0,51,5.7,2,0.0,0.0,0.0,42.01,35.73,29.89,28.21,41.4,44.56,56564.5,62235.35,30.675,21.66625,54249.86666666667,5.890000000000001,0.21999999999999886,6,0,0,0
41.98,62000.86,1.0,59,6.3,55,0.0,0.0,0.0,46.18,41.62,35.73,29.89,39.46,44.64,59683.89,64098.45,33.70333333333333,21.77125,56034.81666666667,0.35999999999999943,2.519999999999996,7,0,0,0
26.15,61328.13,1.1,64,10.6,34,11.0,5.0,62.0,104.95,41.98,41.62,35.73,25.67,31.82,62000.86,63977.52,33.93,21.79125,57656.605,-15.829999999999998,0.4799999999999969,8,0,0,0
18.8,59028.46,3.9,59,10.3,66,142.0,93.0,511.6,112.5,26.15,41.98,41.62,18.41,23.19,61328.13,61784.87,32.361666666666665,21.8075,58763.001666666656,-7.349999999999998,0.39000000000000057,9,0,0,0
15.38,56732.57,6.4,40,9.8,27,329.0,258.0,739.2,111.1,18.8,26.15,41.98,13.59,20.51,59028.46,58750.13,29.94333333333333,21.88208333333333,59223.06833333333,-3.42,1.790000000000001,10,0,0,0
11.93,54531.98,8.1,34,10.5,35,485.0,403.0,840.0,125.34,15.38,18.8,26.15,7.0,18.01,56732.57,55856.52,25.976666666666663,22.087500000000002,58884.315,-3.450000000000001,4.93,11,0,0,0
9.87,52712.45,10.6,32,14.0,45,590.0,501.0,886.6,157.81,11.93,15.38,18.8,3.62,15.53,54531.98,53151.08,20.685,22.347916666666666,57722.408333333326,-2.0600000000000005,6.249999999999999,12,0,0,0
7.68,51419.96,11.7,32,15.5,33,626.0,527.0,879.5,154.78,9.87,11.93,15.38,2.47,14.88,52712.45,50920.64,14.968333333333334,22.564999999999998,55958.924999999996,-2.1899999999999995,5.209999999999999,13,0,0,0
5.67,50861.46,12.2,31,15.5,12,606.0,519.0,895.3,148.89,7.68,9.87,11.93,1.33,14.71,51419.96,49373.43,11.555,22.745833333333334,54214.48,-2.01,4.34,14,0,0,1
6.0,50849.08,11.9,31,16.6,22,516.0,430.0,846.5,147.48,5.67,7.68,9.87,1.0,15.58,50861.46,48647.01,9.421666666666667,22.954166666666666,52851.25,0.33000000000000007,5.0,15,0,0,1
14.17,51369.06,10.9,31,17.7,47,369.0,289.0,743.0,137.55,6.0,5.67,7.68,12.81,24.54,50849.08,48618.43,9.22,23.010833333333334,51957.331666666665,8.17,1.3599999999999994,16,0,0,1
24.43,53404.05,9.5,28,16.5,41,193.0,137.0,593.9,133.3,14.17,6.0,5.67,33.18,40.25,51369.06,50108.39,11.303333333333333,22.64625,51769.34333333333,10.26,-8.75,17,0,0,1
31.17,55994.14,7.9,21,13.6,48,32.0,17.0,158.7,126.36,24.43,14.17,6.0,34.0,39.62,53404.05,52619.46,14.853333333333333,22.528333333333336,52316.291666666664,6.740000000000002,-2.8299999999999983,18,0,0,1
31.15,56461.7,7.0,20,13.0,65,0.0,0.0,0.0,129.74,31.17,24.43,14.17,30.0,37.49,55994.14,53525.06,18.765,22.57625,53156.58166666667,-0.020000000000003126,1.1499999999999986,19,0,0,1
32.8,56251.2,5.9,22,12.2,94,0.0,0.0,0.0,125.69,31.15,31.17,24.43,25.26,33.67,56461.7,53794.98,23.286666666666665,22.890416666666667,54054.871666666666,1.6499999999999986,7.539999999999996,20,0,0,1
34.67,55007.31,5.2,23,12.6,56,0.0,0.0,0.0,124.05,32.8,31.15,31.17,22.88,29.06,56251.2,53861.67,28.064999999999998,23.38166666666667,54747.909999999996,1.8700000000000045,11.790000000000003,21,0,0,0
37.0,53682.93,4.2,25,11.7,99,0.0,0.0,0.0,122.55,34.67,32.8,31.15,20.85,24.49,55007.31,53030.98,31.869999999999994,24.054583333333337,55133.55499999999,2.3299999999999983,16.15,22,0,0,0
36.55,52247.63,3.5,28,11.4,0,0.0,0.0,0.0,108.84,37.0,34.67,32.8,20.52,22.7,53682.93,51931.64,33.89,24.7225,54940.81833333333,-0.45000000000000284,16.029999999999998,23,0,0,0
37.7,51206.19,1.7,33,11.5,36,0.0,0.0,0.0,117.7,36.55,37.0,34.67,23.89,18.84,52247.63,51348.69,34.97833333333333,25.29791666666667,54142.82666666666,1.1500000000000057,13.810000000000002,0,1,0,0
40.0,50896.02,0.9,35,10.0,8,0.0,0.0,0.0,97.18,37.7,36.55,37.0,23.81,18.59,51206.19,51291.16,36.45333333333334,25.9725,53215.213333333326,2.299999999999997,16.19,1,1,0,0
43.03,51112.35,0.3,36,9.2,1,0.0,0.0,0.0,79.28,40.0,37.7,36.55,24.79,18.16,50896.02,51597.4,38.15833333333333,26.7325,52358.738333333335,3.030000000000001,18.240000000000002,2,1,0,0
46.59,51564.42,-0.2,38,7.7,41,0.0,0.0,0.0,67.53,43.03,40.0,37.7,28.21,18.17,51112.35,52390.08,40.145,27.498333333333335,51784.92333333333,3.5600000000000023,18.380000000000003,3,1,0,0
53.15,53023.85,-0.6,40,8.3,96,0.0,0.0,0.0,72.75,46.59,43.03,40.0,29.89,18.6,51564.42,53972.17,42.836666666666666,28.4675,51675.07666666666,6.559999999999995,23.259999999999998,4,1,0,0
65.53,55765.48,-1.1,41,8.3,100,0.0,0.0,0.0,70.49,53.15,46.59,43.03,35.73,21.73,53023.85,56564.5,47.666666666666664,29.709166666666665,52261.385,12.380000000000003,29.800000000000004,5,1,0,0
79.98,59197.19,-1.1,38,5.4,100,0.0,0.0,0.0,39.54,65.53,53.15,46.59,41.62,26.41,55765.48,59683.89,54.71333333333334,31.3075,53593.21833333333,14.450000000000003,38.36000000000001,6,1,0,0
80.6,60844.54,-1.2,39,4.8,99,0.0,0.0,0.0,38.36,79.98,65.53,53.15,41.98,29.97,59197.19,62000.86,61.48,32.916666666666664,55251.305,0.6199999999999903,38.62,7,1,0,0
46.03,59203.67,-1.1,40,4.8,92,10.0,2.0,24.6,32.59,80.6,79.98,65.53,26.15,25.84,60844.54,61328.13,61.98,33.745,56599.85833333334,-34.56999999999999,19.880000000000003,8,1,0,0
27.01,59133.7,0.3,40,3.3,29,135.0,77.0,420.1,25.48,46.03,80.6,79.98,18.8,24.41,59203.67,59028.46,58.71666666666667,34.08708333333333,57861.405,-19.02,8.21,9,1,0,0
22.95,56863.46,2.4,37,2.2,0,323.0,249.0,709.6,24.56,27.01,46.03,80.6,15.38,23.0,59133.7,56732.57,53.68333333333333,34.4025,58501.34,-4.060000000000002,7.5699999999999985,10,1,0,0
21.84,55306.07,4.7,33,1.1,3,478.0,394.0,817.4,24.81,22.95,27.01,46.03,11.93,19.48,56863.46,54531.98,46.40166666666667,34.815416666666664,58424.77166666667,-1.1099999999999994,9.91,11,1,0,0
18.95,53618.48,6.6,32,1.6,5,581.0,488.0,859.6,37.61,21.84,22.95,27.01,9.87,16.57,55306.07,52712.45,36.23,35.19375,57494.986666666664,-2.8900000000000006,9.08,12,1,0,0
17.11,52608.9,9.1,28,3.2,0,619.0,520.0,863.7,45.55,18.95,21.84,22.95,7.68,16.07,53618.48,51419.96,25.648333333333337,35.586666666666666,56122.380000000005,-1.8399999999999999,9.43,13,1,0,0
16.11,51985.1,10.6,28,3.9,3,596.0,503.0,863.0,53.12,17.11,18.95,21.84,5.67,16.25,52608.9,50861.46,20.661666666666665,36.02166666666667,54919.284999999996,-1.0,10.44,14,1,0,1
16.51,51751.51,11.6,28,4.5,7,508.0,419.0,819.5,52.6,16.11,17.11,18.95,6.0,15.83,51985.1,50849.08,18.911666666666665,36.459583333333335,53688.920000000006,0.40000000000000213,10.510000000000002,15,1,0,1
19.53,52492.78,12.2,29,6.2,52,350.0,260.0,662.7,65.25,16.51,16.11,17.11,14.17,23.74,51751.51,51369.06,18.34166666666667,36.682916666666664,52960.47333333333,3.0199999999999996,5.360000000000001,16,1,0,1
26.92,54065.18,12.6,29,8.1,39,150.0,81.0,346.2,77.66,19.53,16.51,16.11,24.43,38.69,52492.78,53404.05,19.188333333333336,36.78666666666667,52753.65833333333,7.390000000000001,2.490000000000002,17,1,0,1
26.32,55739.61,12.0,35,6.3,94,26.0,10.0,92.0,51.85,26.92,19.53,16.51,31.17,36.07,54065.18,55994.14,20.416666666666668,36.584583333333335,53107.18,-0.6000000000000014,-4.850000000000001,18,1,0,1
25.0,55371.01,12.3,39,10.5,100,0.0,0.0,0.0,100.54,26.32,26.92,19.53,31.15,30.16,55739.61,56461.7,21.73166666666667,36.32833333333333,53567.53166666667,-1.3200000000000003,-6.149999999999999,19,1,0,1
22.14,54770.2,12.2,43,10.5,100,0.0,0.0,0.0,101.26,25.0,26.32,26.92,32.8,27.57,55371.01,56251.2,22.736666666666668,35.884166666666665,54031.715000000004,-2.8599999999999994,-10.659999999999997,20,1,0,1
21.71,53378.93,12.6,42,11.2,100,0.0,0.0,0.0,109.51,22.14,25.0,26.32,34.67,24.08,54770.2,55007.31,23.603333333333335,35.344166666666666,54302.95166666667,-0.4299999999999997,-12.96,21,1,0,0
20.03,51050.08,12.9,46,13.8,100,0.0,0.0,0.0,123.37,21.71,22.14,25.0,37.0,22.0,53378.93,53682.93,23.686666666666667,34.63708333333333,54062.50166666667,-1.6799999999999997,-16.97,22,1,0,0
18.66,48693.88,13.0,55,14.4,100,0.0,0.0,0.0,125.84,20.03,21.71,22.14,36.55,20.46,51050.08,52247.63,22.310000000000002,33.891666666666666,53167.284999999996,-1.370000000000001,-17.889999999999997,23,1,0,0
16.94,46955.23,12.2,61,14.3,100,0.0,0.0,0.0,126.98,18.66,20.03,21.71,37.7,19.24,48693.88,51206.19,20.746666666666666,33.026666666666664,51703.22166666667,-1.7199999999999989,-20.76,0,2,0,0
17.05,45824.61,12.1,64,12.6,100,0.0,0.0,0.0,121.94,16.94,18.66,20.03,40.0,19.3,46955.23,50896.02,19.421666666666667,32.07041666666667,50112.155,0.10999999999999943,-22.95,1,2,0,0
16.72,45301.24,12.1,70,13.9,100,0.0,0.0,0.0,127.32,17.05,16.94,18.66,43.03,18.8,45824.61,51112.35,18.518333333333334,30.974166666666665,48533.994999999995,-0.33000000000000185,-26.310000000000002,2,2,0,0
17.14,45199.88,12.2,77,13.9,100,0.0,0.0,0.0,128.77,16.72,17.05,16.94,46.59,18.96,45301.24,51564.42,17.756666666666664,29.747083333333332,47170.82,0.4200000000000017,-29.450000000000003,3,2,0,0
18.5,45726.45,12.2,82,10.5,100,0.0,0.0,0.0,103.31,17.14,16.72,17.05,53.15,20.07,45199.88,53023.85,17.501666666666665,28.30333333333333,46283.54833333333,1.3599999999999994,-34.65,4,2,0,0
22.16,47574.24,12.4,85,9.8,100,0.0,0.0,0.0,97.67,18.5,17.14,16.72,65.53,23.64,45726.45,55765.48,18.085,26.49625,46096.94166666666,3.66,-43.370000000000005,5,2,0,0
27.62,50432.93,11.4,89,11.8,91,0.0,0.0,0.0,119.28,22.16,18.5,17.14,79.98,26.86,47574.24,59197.19,19.865,24.31458333333333,46676.55833333333,5.460000000000001,-52.36,6,2,0,0
31.26,51809.17,11.4,92,8.1,88,0.0,0.0,0.0,65.43,27.62,22.16,18.5,80.6,25.81,50432.93,60844.54,22.233333333333334,22.258750000000003,47673.98499999999,3.6400000000000006,-49.33999999999999,7,2,0,0
28.9,51716.08,11.4,92,7.0,100,5.0,1.0,12.2,50.47,31.26,27.62,22.16,46.03,17.84,51809.17,59203.67,24.263333333333332,21.545,48743.125,-2.360000000000003,-17.130000000000003,8,2,0,0
22.6,51891.06,12.4,92,2.5,100,84.0,22.0,119.0,20.55,28.9,31.26,27.62,27.01,11.29,51716.08,59133.7,25.173333333333336,21.36125,49858.32166666666,-6.299999999999997,-4.41,9,2,0,0
21.96,51857.44,13.7,86,3.6,100,190.0,62.0,175.7,31.95,22.6,28.9,31.26,22.95,4.72,51891.06,56863.46,25.75,21.32,50880.15333333333,-0.6400000000000006,-0.9899999999999984,10,2,0,0
21.24,51406.23,13.9,84,6.6,100,137.0,9.0,18.6,57.55,21.96,22.6,28.9,21.84,3.0,51857.44,55306.07,25.596666666666668,21.294999999999998,51518.818333333336,-0.7200000000000024,-0.6000000000000014,11,2,0,0
21.18,50599.78,14.3,79,5.4,73,227.0,38.0,66.6,49.84,21.24,21.96,22.6,18.95,4.4,51406.23,53618.48,24.523333333333337,21.387916666666666,51546.62666666667,-0.05999999999999872,2.2300000000000004,12,2,0,0
21.86,49940.01,16.0,68,7.3,34,449.0,235.0,388.4,78.24,21.18,21.24,21.96,17.11,4.11,50599.78,52608.9,22.956666666666667,21.58583333333333,51235.100000000006,0.6799999999999997,4.75,13,2,0,0
20.8,49444.65,16.8,62,6.5,98,503.0,337.0,575.0,82.2,21.86,21.18,21.24,16.11,3.89,49940.01,51985.1,21.606666666666666,21.78125,50856.52833333333,-1.0599999999999987,4.690000000000001,14,2,0,1
20.32,49335.53,17.0,60,4.3,23,337.0,175.0,340.0,43.99,20.8,21.86,21.18,16.51,3.54,49444.65,51751.51,21.226666666666667,21.94,50430.60666666667,-0.4800000000000004,3.8099999999999987,15,2,0,1
26.06,49686.99,17.0,58,6.1,16,325.0,206.0,520.6,61.78,20.32,20.8,21.86,19.53,8.54,49335.53,52492.78,21.909999999999997,22.212083333333336,50068.865,5.739999999999998,6.529999999999998,16,2,0,1
44.83,50786.46,16.4,60,6.8,4,173.0,106.0,446.7,64.02,26.06,20.32,20.8,26.92,19.43,49686.99,54065.18,25.84166666666667,22.958333333333332,49965.57000000001,18.77,17.909999999999997,17,2,0,1
47.08,52336.2,14.5,71,4.8,6,34.0,17.0,154.0,34.69,44.83,26.06,20.32,26.32,21.04,50786.46,55739.61,30.15833333333333,23.823333333333334,50254.97333333333,2.25,20.759999999999998,18,2,0,1
45.83,52467.95,14.9,63,10.5,72,0.0,0.0,0.0,102.74,47.08,44.83,26.06,25.0,25.4,52336.2,55371.01,34.153333333333336,24.69125,50676.29666666667,-1.25,20.83,19,2,0,1
42.5,52090.55,14.2,65,12.8,54,0.0,0.0,0.0,122.34,45.83,47.08,44.83,22.14,28.99,52467.95,54770.2,37.77,25.53958333333333,51117.28,-3.3299999999999983,20.36,20,2,0,1
36.03,51231.6,13.5,57,13.8,50,0.0,0.0,0.0,126.12,42.5,45.83,47.08,21.71,31.01,52090.55,53378.93,40.38833333333333,26.13625,51433.291666666664,-6.469999999999999,14.32,21,2,0,0
31.35,49251.05,12.2,58,13.5,18,0.0,0.0,0.0,130.35,36.03,42.5,45.83,20.03,35.3,51231.6,51050.08,41.27,26.607916666666668,51360.635,-4.68,11.32,22,2,0,0
28.8,47349.25,10.9,62,11.6,92,0.0,0.0,0.0,122.56,31.35,36.03,42.5,18.66,34.82,49251.05,48693.88,38.598333333333336,27.030416666666667,50787.76666666666,-2.5500000000000007,10.14,23,2,0,0
29.84,45719.75,9.4,67,11.1,100,0.0,0.0,0.0,115.72,28.8,31.35,36.03,16.94,40.67,47349.25,46955.23,35.725,27.567916666666665,49685.024999999994,1.0399999999999991,12.899999999999999,0,3,0,0
29.79,45046.75,8.4,70,10.3,100,0.0,0.0,0.0,97.64,29.84,28.8,31.35,17.05,42.51,45719.75,45824.61,33.05166666666667,28.09875,48448.15833333333,-0.05000000000000071,12.739999999999998,1,3,0,0
29.69,44737.52,7.5,71,9.2,100,0.0,0.0,0.0,80.75,29.79,29.84,28.8,16.72,44.09,45046.75,45301.24,30.916666666666668,28.639166666666668,47222.65333333334,-0.09999999999999787,12.970000000000002,2,3,0,0
30.84,44924.34,6.8,72,9.2,52,0.0,0.0,0.0,83.34,29.69,29.79,29.84,17.14,44.81,44737.52,45199.88,30.051666666666666,29.209999999999997,46171.443333333336,1.1499999999999986,13.7,3,3,0,0
31.49,46056.45,6.3,74,9.1,20,0.0,0.0,0.0,82.52,30.84,29.69,29.79,18.5,46.35,44924.34,45726.45,30.075,29.75125,45639.01,0.6499999999999986,12.989999999999998,4,3,0,0
37.63,48288.1,6.0,78,8.6,56,0.0,0.0,0.0,78.94,31.49,30.84,29.69,22.16,54.25,46056.45,47574.24,31.54666666666667,30.395833333333332,45795.48499999999,6.140000000000004,15.470000000000002,5,3,0,0
45.85,51692.99,5.8,85,7.7,22,0.0,0.0,0.0,59.02,37.63,31.49,30.84,27.62,47.83,48288.1,50432.93,34.215,31.155416666666667,46791.024999999994,8.219999999999999,18.23,6,3,0,0
51.49,53372.23,5.4,89,6.9,100,0.0,0.0,0.0,58.96,45.85,37.63,31.49,31.26,40.74,51692.99,51809.17,37.83166666666667,31.998333333333335,48178.605,5.640000000000001,20.23,7,3,0,0
44.52,53141.42,5.4,90,7.4,100,11.0,3.0,36.2,60.47,51.49,45.85,37.63,28.9,21.83,53372.23,51716.08,40.303333333333335,32.649166666666666,49579.255,-6.969999999999999,15.620000000000005,8,3,0,0
30.01,52773.47,6.8,86,7.2,100,116.0,38.0,203.7,62.48,44.52,51.49,45.85,22.6,15.91,53141.42,51891.06,40.165000000000006,32.95791666666667,50887.44333333333,-14.510000000000002,7.41,9,3,0,0
27.56,52368.98,8.4,83,8.7,100,228.0,65.0,183.1,85.35,30.01,44.52,51.49,21.96,10.67,52773.47,51857.44,39.51,33.19125,51939.53166666667,-2.450000000000003,5.599999999999998,10,3,0,0
26.17,51788.55,10.8,75,8.5,100,383.0,179.0,367.7,88.53,27.56,30.01,44.52,21.24,8.0,52368.98,51406.23,37.6,33.39666666666667,52522.94,-1.389999999999997,4.930000000000003,11,3,0,0
24.25,51224.67,9.7,82,5.1,100,484.0,234.0,408.3,61.22,26.17,27.56,30.01,21.18,6.13,51788.55,50599.78,34.0,33.52458333333333,52444.886666666665,-1.9200000000000017,3.0700000000000003,12,3,0,0
23.53,50806.21,10.8,79,3.7,100,352.0,79.0,129.9,39.17,24.25,26.17,27.56,21.86,5.24,51224.67,49940.01,29.34,33.594166666666666,52017.21666666667,-0.7199999999999989,1.6700000000000017,13,3,0,0
22.85,50477.67,11.5,76,4.7,100,357.0,77.0,130.7,44.55,23.53,24.25,26.17,20.8,1.89,50806.21,49444.65,25.728333333333335,33.67958333333333,51573.25833333333,-0.6799999999999997,2.0500000000000007,14,3,0,1
24.32,50509.04,12.1,74,7.1,100,312.0,71.0,137.1,68.47,22.85,23.53,24.25,20.32,2.49,50477.67,49335.53,24.78,33.84625,51195.85333333333,1.4699999999999989,4.0,15,3,0,1
29.13,51024.22,12.2,73,6.7,100,221.0,32.0,80.2,62.07,24.32,22.85,23.53,26.06,12.06,50509.04,49686.99,25.041666666666668,33.97416666666667,50971.72666666666,4.809999999999999,3.0700000000000003,16,3,0,1
39.39,51908.61,12.1,73,5.4,100,141.0,35.0,145.5,49.7,29.13,24.32,22.85,44.83,28.0,51024.22,50786.46,27.245,33.7475,50991.736666666664,10.260000000000002,-5.439999999999998,17,3,0,1
35.52,53349.35,10.7,85,4.0,100,32.0,10.0,89.3,24.82,39.39,29.13,24.32,47.08,27.2,51908.61,52336.2,29.123333333333335,33.26583333333334,51345.850000000006,-3.8699999999999974,-11.559999999999995,18,3,0,1
32.61,53391.62,10.1,87,4.0,100,0.0,0.0,0.0,19.49,35.52,39.39,29.13,45.83,26.29,53349.35,52467.95,30.636666666666667,32.715,51776.75166666667,-2.9100000000000037,-13.219999999999999,19,3,0,1
29.95,53085.5,10.1,87,7.0,100,0.0,0.0,0.0,54.82,32.61,35.52,39.39,42.5,24.37,53391.62,52090.55,31.820000000000004,32.192083333333336,52211.39000000001,-2.66,-12.55,20,3,0,1
28.17,51980.53,10.1,88,6.8,100,0.0,0.0,0.0,52.38,29.95,32.61,35.52,36.03,23.43,53085.5,51231.6,32.461666666666666,31.86458333333334,52456.638333333336,-1.7799999999999976,-7.859999999999999,21,3,0,0
27.21,49921.15,10.1,89,4.9,100,0.0,0.0,0.0,24.45,28.17,29.95,32.61,31.35,23.52,51980.53,49251.05,32.141666666666666,31.692083333333333,52272.793333333335,-0.9600000000000009,-4.140000000000001,22,3,0,0
25.21,47808.92,10.2,89,5.5,100,0.0,0.0,0.0,38.53,27.21,28.17,29.95,28.8,21.54,49921.15,47349.25,29.778333333333336,31.5425,51589.511666666665,-2.0,-3.59,23,3,0,0
34.24,45964.12,10.8,89,5.8,100,0.0,0.0,0.0,41.21,25.21,27.21,28.17,29.84,18.35,47808.92,45719.75,29.564999999999998,31.725833333333338,50358.64000000001,9.030000000000001,4.400000000000002,0,4,0,0
33.02,44762.63,10.9,90,5.8,100,0.0,0.0,0.0,43.99,34.24,25.21,27.21,29.79,17.53,45964.12,45046.75,29.633333333333336,31.860416666666666,48920.475000000006,-1.2199999999999989,3.230000000000004,1,4,0,0
34.37,44182.51,11.1,90,6.4,100,0.0,0.0,0.0,54.12,33.02,34.24,25.21,29.69,17.44,44762.63,44737.52,30.37,32.055416666666666,47436.64333333333,1.3499999999999943,4.679999999999996,2,4,0,0
29.92,44244.56,11.1,90,6.8,100,0.0,0.0,0.0,56.58,34.37,33.02,34.24,30.84,17.25,44182.51,44924.34,30.661666666666672,32.01708333333333,46147.315,-4.449999999999996,-0.9199999999999982,3,4,0,0
31.71,44934.26,11.1,90,8.3,100,0.0,0.0,0.0,70.93,29.92,34.37,33.02,31.49,19.69,44244.56,46056.45,31.411666666666665,32.02625,45316.166666666664,1.7899999999999991,0.22000000000000242,4,4,0,0
34.45,46596.62,11.1,90,10.4,100,0.0,0.0,0.0,97.3,31.71,29.92,34.37,37.63,23.93,44934.26,48288.1,32.95166666666667,31.89375,45114.11666666667,2.740000000000002,-3.1799999999999997,5,4,0,0
40.14,49528.63,10.6,91,10.3,100,0.0,0.0,0.0,106.89,34.45,31.71,29.92,45.85,26.65,46596.62,51692.99,33.935,31.655833333333334,45708.20166666667,5.689999999999998,-5.710000000000001,6,4,0,0
39.67,51118.66,10.2,90,11.9,100,0.0,0.0,0.0,123.33,40.14,34.45,31.71,51.49,26.28,49528.63,53372.23,35.04333333333334,31.16333333333333,46767.54,-0.46999999999999886,-11.82,7,4,0,0
